OrderID,CustomerID,OrderDate,SalesChannel
7971,213,2022-01-26 00:00:00,In-store
7972,1202,2022-02-01 00:00:00,In-store
7973,12,2022-08-18 00:00:00,Online
7974,171,2021-11-26 00:00:00,Online
7975,2915,2023-04-02 00:00:00,In-store
7976,2464,2021-11-19 00:00:00,In-store
7977,2606,2022-04-16 00:00:00,Online
7978,1224,2023-10-05 00:00:00,In-store
7979,1147,2022-06-22 00:00:00,Online
7980,943,2022-02-18 00:00:00,Online
7981,2355,2021-08-05 00:00:00,Online
7982,557,2023-10-14 00:00:00,Online
7983,2041,2022-03-01 00:00:00,In-store
7984,777,2024-01-20 00:00:00,Online
7985,1672,2024-02-18 00:00:00,In-store
7986,225,2023-07-02 00:00:00,In-store
7987,2005,2022-02-15 00:00:00,Online
7988,1950,2022-09-06 00:00:00,Online
7989,1867,2023-11-07 00:00:00,Online
7990,246,2023-07-01 00:00:00,In-store
7991,2184,2024-01-19 00:00:00,In-store
7992,903,2022-02-10 00:00:00,Online
7993,2618,2023-03-08 00:00:00,Online
7994,1335,2024-01-23 00:00:00,In-store
7995,1917,2023-07-27 00:00:00,In-store
7996,1133,2024-01-07 00:00:00,Online
7997,842,2022-11-16 00:00:00,Online
7998,1788,2024-04-09 00:00:00,In-store
7999,2637,2023-10-15 00:00:00,In-store
8000,1288,2023-09-17 00:00:00,Online
8001,2208,2022-11-15 00:00:00,Online
8002,2506,2023-08-16 00:00:00,In-store
8003,1899,2021-08-22 00:00:00,Online
8004,1768,2024-01-03 00:00:00,Online
8005,982,2023-09-09 00:00:00,Online
8006,2762,2021-09-28 00:00:00,Online
8007,861,2022-01-23 00:00:00,Online
8008,2169,2021-09-10 00:00:00,In-store
8009,1236,2024-03-30 00:00:00,Online
8010,2802,2023-07-27 00:00:00,Online
8011,1170,2022-03-03 00:00:00,Online
8012,2709,2023-06-03 00:00:00,Online
8013,1848,2022-11-08 00:00:00,Online
8014,981,2023-07-02 00:00:00,In-store
8015,805,2022-05-10 00:00:00,In-store
8016,1365,2022-05-14 00:00:00,Online
8017,767,2021-06-08 00:00:00,In-store
8018,1196,2023-02-28 00:00:00,In-store
8019,2143,2021-11-06 00:00:00,Online
8020,740,2022-03-08 00:00:00,Online
8021,315,2022-04-12 00:00:00,Online
8022,1925,2022-11-21 00:00:00,In-store
8023,455,2022-05-29 00:00:00,Online
8024,2856,2024-02-10 00:00:00,In-store
8025,2478,2021-08-02 00:00:00,In-store
8026,1089,2021-10-30 00:00:00,In-store
8027,922,2024-03-02 00:00:00,Online
8028,1512,2023-10-23 00:00:00,Online
8029,2717,2021-11-20 00:00:00,In-store
8030,1524,2023-06-07 00:00:00,In-store
8031,1895,2021-12-19 00:00:00,Online
8032,568,2023-12-19 00:00:00,Online
8033,1268,2023-05-27 00:00:00,Online
8034,221,2023-01-03 00:00:00,Online
8035,125,2022-02-10 00:00:00,In-store
8036,349,2021-10-23 00:00:00,Online
8037,2038,2023-03-17 00:00:00,In-store
8038,2504,2021-07-11 00:00:00,Online
8039,2599,2022-07-29 00:00:00,In-store
8040,359,2023-04-23 00:00:00,Online
8041,1320,2023-10-04 00:00:00,In-store
8042,544,2023-05-16 00:00:00,In-store
8043,1188,2023-01-27 00:00:00,Online
8044,213,2022-03-15 00:00:00,In-store
8045,1685,2021-11-30 00:00:00,In-store
8046,447,2022-09-23 00:00:00,Online
8047,1716,2023-06-14 00:00:00,In-store
8048,2894,2024-01-25 00:00:00,In-store
8049,1606,2021-12-06 00:00:00,In-store
8050,1358,2022-12-02 00:00:00,Online
8051,2296,2024-01-08 00:00:00,Online
8052,39,2023-09-12 00:00:00,In-store
8053,1247,2023-07-02 00:00:00,In-store
8054,325,2022-03-27 00:00:00,In-store
8055,2293,2021-05-26 00:00:00,Online
8056,2014,2022-10-26 00:00:00,Online
8057,1814,2021-09-19 00:00:00,In-store
8058,1042,2021-05-27 00:00:00,In-store
8059,1284,2021-10-13 00:00:00,In-store
8060,1694,2023-01-07 00:00:00,Online
8061,1960,2024-01-07 00:00:00,Online
8062,2981,2024-04-23 00:00:00,Online
8063,2578,2021-12-11 00:00:00,In-store
8064,885,2022-01-27 00:00:00,In-store
8065,2758,2023-07-18 00:00:00,In-store
8066,1745,2023-08-21 00:00:00,Online
8067,2759,2022-07-30 00:00:00,Online
8068,759,2022-05-02 00:00:00,In-store
8069,1546,2023-06-22 00:00:00,In-store
8070,1086,2022-01-15 00:00:00,In-store
8071,2091,2023-08-07 00:00:00,In-store
8072,2003,2023-12-19 00:00:00,In-store
8073,2552,2021-07-15 00:00:00,In-store
8074,705,2022-02-11 00:00:00,In-store
8075,920,2021-09-16 00:00:00,In-store
8076,1730,2022-02-16 00:00:00,Online
8077,1184,2021-10-29 00:00:00,In-store
8078,2233,2023-12-03 00:00:00,In-store
8079,493,2023-12-27 00:00:00,In-store
8080,2318,2024-04-06 00:00:00,Online
8081,1016,2022-10-25 00:00:00,Online
8082,1301,2022-01-24 00:00:00,In-store
8083,2269,2024-03-24 00:00:00,Online
8084,455,2022-05-31 00:00:00,In-store
8085,490,2023-01-15 00:00:00,Online
8086,683,2023-07-19 00:00:00,In-store
8087,2912,2024-03-05 00:00:00,Online
8088,2608,2024-02-08 00:00:00,In-store
8089,785,2021-12-09 00:00:00,In-store
8090,644,2023-04-04 00:00:00,In-store
8091,2727,2024-04-19 00:00:00,In-store
8092,133,2023-03-16 00:00:00,Online
8093,911,2021-09-09 00:00:00,Online
8094,917,2022-04-11 00:00:00,In-store
8095,1580,2023-08-29 00:00:00,In-store
8096,482,2021-08-17 00:00:00,Online
8097,325,2021-07-14 00:00:00,In-store
8098,1104,2024-01-11 00:00:00,Online
8099,2986,2023-07-16 00:00:00,In-store
8100,2380,2021-12-02 00:00:00,Online
8101,2034,2021-11-21 00:00:00,In-store
8102,1899,2022-03-19 00:00:00,In-store
8103,2224,2022-03-06 00:00:00,In-store
8104,1397,2024-03-02 00:00:00,Online
8105,2620,2023-12-22 00:00:00,In-store
8106,2758,2023-03-22 00:00:00,Online
8107,1316,2021-07-21 00:00:00,Online
8108,235,2021-07-25 00:00:00,Online
8109,2776,2023-01-12 00:00:00,Online
8110,1249,2024-01-01 00:00:00,In-store
8111,23,2024-01-15 00:00:00,Online
8112,2028,2021-08-03 00:00:00,In-store
8113,1859,2021-10-07 00:00:00,In-store
8114,539,2021-06-22 00:00:00,Online
8115,893,2023-11-26 00:00:00,In-store
8116,2990,2023-05-14 00:00:00,Online
8117,2899,2023-03-24 00:00:00,Online
8118,673,2023-11-12 00:00:00,In-store
8119,2657,2023-08-30 00:00:00,In-store
8120,1307,2023-01-29 00:00:00,Online
8121,1908,2024-04-08 00:00:00,In-store
8122,194,2024-04-22 00:00:00,In-store
8123,322,2022-10-26 00:00:00,Online
8124,1627,2023-03-09 00:00:00,Online
8125,150,2023-03-22 00:00:00,Online
8126,1119,2024-01-12 00:00:00,In-store
8127,473,2022-02-22 00:00:00,In-store
8128,2499,2021-06-12 00:00:00,Online
8129,1103,2021-06-09 00:00:00,In-store
8130,1807,2021-06-23 00:00:00,In-store
8131,439,2022-09-13 00:00:00,In-store
8132,155,2023-11-23 00:00:00,Online
8133,645,2024-04-01 00:00:00,In-store
8134,350,2022-05-23 00:00:00,In-store
8135,1069,2023-04-29 00:00:00,Online
8136,2478,2024-04-27 00:00:00,Online
8137,684,2021-06-15 00:00:00,In-store
8138,1072,2022-01-08 00:00:00,Online
8139,1262,2023-01-16 00:00:00,In-store
8140,1346,2023-07-04 00:00:00,Online
8141,1430,2023-01-31 00:00:00,In-store
8142,2491,2022-11-03 00:00:00,In-store
8143,1760,2022-03-07 00:00:00,Online
8144,781,2022-12-05 00:00:00,Online
8145,1441,2021-05-20 00:00:00,In-store
8146,603,2023-12-25 00:00:00,Online
8147,1292,2023-05-16 00:00:00,In-store
8148,217,2022-02-09 00:00:00,In-store
8149,2041,2024-03-09 00:00:00,Online
8150,1486,2022-06-27 00:00:00,In-store
8151,838,2021-11-01 00:00:00,In-store
8152,1485,2024-02-14 00:00:00,Online
8153,2757,2023-01-16 00:00:00,Online
8154,2225,2022-05-20 00:00:00,In-store
8155,113,2023-08-04 00:00:00,In-store
8156,2245,2022-02-01 00:00:00,Online
8157,1144,2022-07-15 00:00:00,In-store
8158,2920,2023-08-30 00:00:00,Online
8159,1115,2024-04-19 00:00:00,In-store
8160,2233,2022-06-04 00:00:00,In-store
8161,500,2022-12-25 00:00:00,In-store
8162,784,2023-04-19 00:00:00,Online
8163,2630,2022-03-07 00:00:00,In-store
8164,2240,2021-09-19 00:00:00,Online
8165,1511,2021-11-24 00:00:00,Online
8166,32,2023-09-25 00:00:00,In-store
8167,1361,2021-06-24 00:00:00,In-store
8168,625,2022-06-27 00:00:00,In-store
8169,822,2021-09-03 00:00:00,In-store
8170,2527,2022-10-14 00:00:00,Online
8171,1852,2022-01-13 00:00:00,Online
8172,1776,2023-10-25 00:00:00,Online
8173,943,2024-03-30 00:00:00,In-store
8174,1582,2021-05-24 00:00:00,In-store
8175,2506,2023-05-13 00:00:00,In-store
8176,2732,2024-04-05 00:00:00,In-store
8177,1969,2022-07-29 00:00:00,In-store
8178,322,2023-11-14 00:00:00,Online
8179,1334,2021-06-10 00:00:00,In-store
8180,1248,2021-09-20 00:00:00,In-store
8181,1016,2022-02-27 00:00:00,Online
8182,678,2022-08-02 00:00:00,In-store
8183,1304,2022-05-08 00:00:00,In-store
8184,414,2022-08-06 00:00:00,In-store
8185,657,2023-08-06 00:00:00,In-store
8186,357,2022-12-18 00:00:00,In-store
8187,213,2021-10-28 00:00:00,Online
8188,2484,2023-06-07 00:00:00,Online
8189,2574,2024-03-16 00:00:00,In-store
8190,2095,2023-03-16 00:00:00,In-store
8191,768,2021-08-02 00:00:00,In-store
8192,467,2023-05-30 00:00:00,In-store
8193,315,2021-11-03 00:00:00,Online
8194,2601,2023-12-04 00:00:00,In-store
8195,2264,2022-08-25 00:00:00,Online
8196,1975,2021-06-21 00:00:00,Online
8197,2608,2023-01-18 00:00:00,In-store
8198,1556,2022-05-11 00:00:00,Online
8199,1731,2023-10-06 00:00:00,Online
8200,2641,2024-01-07 00:00:00,In-store
8201,1794,2024-03-22 00:00:00,Online
8202,826,2021-05-12 00:00:00,Online
8203,1221,2023-11-08 00:00:00,In-store
8204,2245,2021-12-28 00:00:00,In-store
8205,2467,2022-08-09 00:00:00,In-store
8206,302,2021-10-31 00:00:00,In-store
8207,1238,2021-06-14 00:00:00,In-store
8208,850,2023-03-14 00:00:00,In-store
8209,1939,2023-10-23 00:00:00,Online
8210,2963,2023-12-16 00:00:00,Online
8211,2766,2023-09-02 00:00:00,Online
8212,1889,2021-06-08 00:00:00,In-store
8213,409,2022-05-25 00:00:00,Online
8214,1001,2023-02-13 00:00:00,Online
8215,2600,2022-07-27 00:00:00,In-store
8216,2269,2022-03-07 00:00:00,Online
8217,1327,2021-05-14 00:00:00,Online
8218,2838,2024-01-29 00:00:00,Online
8219,2713,2023-03-30 00:00:00,In-store
8220,2353,2022-09-19 00:00:00,Online
8221,1283,2022-07-22 00:00:00,In-store
8222,311,2022-05-21 00:00:00,In-store
8223,877,2023-10-31 00:00:00,In-store
8224,1963,2023-08-23 00:00:00,Online
8225,565,2023-03-19 00:00:00,Online
8226,2089,2024-01-25 00:00:00,In-store
8227,1627,2023-01-13 00:00:00,In-store
8228,484,2023-10-29 00:00:00,In-store
8229,1990,2022-02-04 00:00:00,In-store
8230,135,2022-08-18 00:00:00,In-store
8231,1713,2022-11-15 00:00:00,In-store
8232,150,2023-04-22 00:00:00,Online
8233,1227,2022-03-23 00:00:00,Online
8234,1994,2023-12-09 00:00:00,In-store
8235,454,2022-01-12 00:00:00,Online
8236,1315,2022-06-05 00:00:00,Online
8237,1819,2021-08-14 00:00:00,Online
8238,779,2021-11-29 00:00:00,Online
8239,2254,2024-03-06 00:00:00,In-store
8240,45,2023-11-24 00:00:00,Online
8241,1211,2024-03-25 00:00:00,In-store
8242,2719,2022-06-09 00:00:00,In-store
8243,2874,2023-04-11 00:00:00,In-store
8244,69,2024-01-02 00:00:00,Online
8245,2715,2023-10-27 00:00:00,Online
8246,1927,2021-08-15 00:00:00,Online
8247,2370,2023-08-15 00:00:00,In-store
8248,835,2024-03-24 00:00:00,In-store
8249,1981,2021-05-27 00:00:00,In-store
8250,535,2023-01-31 00:00:00,Online
8251,1713,2023-07-17 00:00:00,In-store
8252,2774,2022-05-11 00:00:00,Online
8253,2866,2024-02-09 00:00:00,Online
8254,2087,2023-02-05 00:00:00,In-store
8255,2225,2023-02-10 00:00:00,In-store
8256,145,2022-12-08 00:00:00,In-store
8257,1019,2022-08-12 00:00:00,In-store
8258,477,2023-03-23 00:00:00,Online
8259,2316,2023-06-28 00:00:00,In-store
8260,1006,2022-06-13 00:00:00,In-store
8261,1731,2021-12-12 00:00:00,In-store
8262,2444,2021-10-25 00:00:00,Online
8263,2023,2021-07-10 00:00:00,In-store
8264,2120,2023-01-17 00:00:00,In-store
8265,238,2023-12-06 00:00:00,In-store
8266,808,2022-09-27 00:00:00,Online
8267,2783,2021-06-26 00:00:00,In-store
8268,243,2021-10-10 00:00:00,Online
8269,903,2022-10-09 00:00:00,Online
8270,2467,2023-12-09 00:00:00,In-store
8271,621,2022-10-22 00:00:00,In-store
8272,293,2022-10-07 00:00:00,Online
8273,823,2023-01-11 00:00:00,In-store
8274,2673,2023-01-11 00:00:00,Online
8275,2390,2023-02-08 00:00:00,Online
8276,868,2023-05-21 00:00:00,Online
8277,1421,2022-01-20 00:00:00,Online
8278,1972,2022-09-21 00:00:00,Online
8279,2147,2022-06-24 00:00:00,In-store
8280,2449,2022-03-14 00:00:00,Online
8281,1945,2022-09-25 00:00:00,Online
8282,108,2023-09-08 00:00:00,In-store
8283,652,2023-02-21 00:00:00,Online
8284,1520,2023-06-28 00:00:00,Online
8285,2256,2022-09-20 00:00:00,Online
8286,279,2023-10-29 00:00:00,In-store
8287,2050,2022-05-30 00:00:00,Online
8288,2740,2024-04-20 00:00:00,Online
8289,2045,2024-01-03 00:00:00,Online
8290,2558,2021-12-30 00:00:00,In-store
8291,1869,2023-10-04 00:00:00,In-store
8292,1464,2023-04-06 00:00:00,Online
8293,2901,2022-07-24 00:00:00,In-store
8294,582,2023-03-04 00:00:00,In-store
8295,1973,2021-09-25 00:00:00,In-store
8296,806,2023-01-30 00:00:00,Online
8297,2512,2022-08-20 00:00:00,Online
8298,1048,2023-12-19 00:00:00,In-store
8299,2634,2022-07-06 00:00:00,In-store
8300,1430,2022-11-01 00:00:00,Online
8301,2447,2023-05-15 00:00:00,Online
8302,2300,2022-01-20 00:00:00,In-store
8303,339,2023-12-05 00:00:00,Online
8304,2860,2022-03-23 00:00:00,Online
8305,2643,2024-04-11 00:00:00,In-store
8306,319,2021-05-28 00:00:00,Online
8307,2758,2021-05-16 00:00:00,In-store
8308,1418,2024-02-05 00:00:00,Online
8309,1104,2023-03-15 00:00:00,In-store
8310,95,2021-06-20 00:00:00,Online
8311,1830,2023-04-17 00:00:00,Online
8312,1265,2022-12-21 00:00:00,In-store
8313,1483,2024-02-10 00:00:00,In-store
8314,2378,2022-10-28 00:00:00,In-store
8315,457,2023-01-04 00:00:00,Online
8316,2792,2023-02-19 00:00:00,In-store
8317,2253,2022-11-01 00:00:00,In-store
8318,2010,2022-06-07 00:00:00,In-store
8319,332,2022-12-21 00:00:00,In-store
8320,1405,2021-11-09 00:00:00,Online
8321,993,2022-03-08 00:00:00,Online
8322,2110,2022-07-02 00:00:00,In-store
8323,2773,2023-07-17 00:00:00,In-store
8324,2741,2022-04-06 00:00:00,In-store
8325,2698,2022-06-17 00:00:00,In-store
8326,2416,2023-12-06 00:00:00,Online
8327,562,2022-08-24 00:00:00,Online
8328,581,2023-04-06 00:00:00,Online
8329,2926,2023-02-28 00:00:00,In-store
8330,2999,2022-03-21 00:00:00,Online
8331,2809,2023-06-23 00:00:00,Online
8332,313,2024-03-12 00:00:00,Online
8333,558,2024-02-05 00:00:00,Online
8334,199,2022-05-24 00:00:00,Online
8335,1493,2021-06-22 00:00:00,Online
8336,474,2022-05-06 00:00:00,Online
8337,1433,2023-04-10 00:00:00,Online
8338,2776,2021-09-06 00:00:00,Online
8339,1903,2024-05-03 00:00:00,In-store
8340,1825,2022-10-19 00:00:00,In-store
8341,1669,2021-07-31 00:00:00,In-store
8342,592,2022-09-20 00:00:00,In-store
8343,1750,2021-09-13 00:00:00,Online
8344,55,2021-12-01 00:00:00,In-store
8345,412,2023-11-05 00:00:00,Online
8346,1282,2022-01-27 00:00:00,Online
8347,1222,2023-07-08 00:00:00,Online
8348,2771,2022-07-14 00:00:00,Online
8349,1631,2023-07-09 00:00:00,In-store
8350,1058,2022-12-28 00:00:00,In-store
8351,2589,2023-08-16 00:00:00,Online
8352,1062,2023-05-16 00:00:00,In-store
8353,1580,2023-11-30 00:00:00,Online
8354,2513,2022-06-10 00:00:00,Online
8355,1626,2021-08-12 00:00:00,In-store
8356,1210,2022-08-19 00:00:00,Online
8357,554,2023-04-25 00:00:00,In-store
8358,677,2023-12-15 00:00:00,Online
8359,654,2023-11-17 00:00:00,In-store
8360,743,2023-03-11 00:00:00,In-store
8361,1432,2023-02-04 00:00:00,In-store
8362,1366,2021-12-11 00:00:00,Online
8363,2827,2022-02-22 00:00:00,Online
8364,1380,2024-04-25 00:00:00,In-store
8365,2989,2021-11-29 00:00:00,In-store
8366,2078,2021-07-03 00:00:00,Online
8367,108,2022-01-31 00:00:00,Online
8368,2791,2022-06-10 00:00:00,In-store
8369,2313,2023-12-22 00:00:00,In-store
8370,1303,2022-11-27 00:00:00,Online
8371,1266,2024-04-22 00:00:00,Online
8372,1107,2022-03-15 00:00:00,Online
8373,2462,2022-06-12 00:00:00,In-store
8374,475,2021-08-07 00:00:00,Online
8375,649,2024-04-23 00:00:00,Online
8376,422,2021-12-14 00:00:00,Online
8377,2957,2021-10-19 00:00:00,In-store
8378,1668,2022-09-11 00:00:00,In-store
8379,2186,2022-10-16 00:00:00,Online
8380,1829,2023-01-03 00:00:00,Online
8381,2200,2021-08-04 00:00:00,In-store
8382,2272,2024-03-01 00:00:00,In-store
8383,316,2022-03-22 00:00:00,In-store
8384,1937,2022-08-22 00:00:00,In-store
8385,278,2023-08-31 00:00:00,In-store
8386,445,2022-10-09 00:00:00,Online
8387,1621,2024-03-16 00:00:00,Online
8388,2140,2021-12-14 00:00:00,In-store
8389,2954,2023-05-27 00:00:00,Online
8390,2625,2022-10-03 00:00:00,In-store
8391,1728,2024-01-09 00:00:00,In-store
8392,1383,2024-02-21 00:00:00,In-store
8393,1755,2023-08-23 00:00:00,In-store
8394,1588,2022-12-01 00:00:00,In-store
8395,2755,2023-08-03 00:00:00,In-store
8396,48,2021-06-02 00:00:00,In-store
8397,1837,2023-09-06 00:00:00,In-store
8398,2052,2022-07-26 00:00:00,Online
8399,1118,2022-10-10 00:00:00,In-store
8400,1022,2023-07-30 00:00:00,Online
8401,2325,2023-02-07 00:00:00,Online
8402,1052,2022-11-01 00:00:00,Online
8403,426,2023-08-03 00:00:00,Online
8404,1719,2023-03-18 00:00:00,In-store
8405,168,2021-05-22 00:00:00,In-store
8406,1308,2024-01-12 00:00:00,In-store
8407,1535,2022-05-10 00:00:00,Online
8408,171,2024-01-10 00:00:00,In-store
8409,1492,2021-06-26 00:00:00,In-store
8410,2204,2023-10-18 00:00:00,In-store
8411,2067,2021-06-18 00:00:00,Online
8412,700,2021-09-03 00:00:00,Online
8413,1161,2022-01-08 00:00:00,In-store
8414,1603,2023-08-14 00:00:00,In-store
8415,959,2021-10-08 00:00:00,Online
8416,1047,2023-01-01 00:00:00,Online
8417,850,2022-04-08 00:00:00,In-store
8418,1316,2023-02-02 00:00:00,Online
8419,1188,2021-11-24 00:00:00,Online
8420,1553,2021-11-10 00:00:00,In-store
8421,2739,2022-09-09 00:00:00,Online
8422,1165,2023-03-18 00:00:00,In-store
8423,821,2024-02-25 00:00:00,In-store
8424,2836,2022-03-17 00:00:00,Online
8425,749,2023-02-17 00:00:00,In-store
8426,1587,2022-05-15 00:00:00,Online
8427,1468,2021-11-13 00:00:00,In-store
8428,394,2023-05-20 00:00:00,In-store
8429,1403,2021-07-25 00:00:00,In-store
8430,303,2022-07-20 00:00:00,In-store
8431,521,2023-01-13 00:00:00,In-store
8432,570,2022-05-07 00:00:00,In-store
8433,2052,2022-03-07 00:00:00,Online
8434,1881,2022-04-28 00:00:00,In-store
8435,1273,2022-01-15 00:00:00,Online
8436,2574,2024-05-08 00:00:00,Online
8437,1278,2024-04-06 00:00:00,In-store
8438,619,2023-06-17 00:00:00,Online
8439,2523,2022-03-26 00:00:00,In-store
8440,839,2023-07-21 00:00:00,In-store
8441,149,2023-05-17 00:00:00,Online
8442,2134,2023-08-22 00:00:00,Online
8443,849,2022-11-01 00:00:00,In-store
8444,2820,2024-03-13 00:00:00,Online
8445,1734,2023-08-24 00:00:00,Online
8446,1494,2021-07-17 00:00:00,Online
8447,2978,2022-04-22 00:00:00,In-store
8448,1608,2022-04-27 00:00:00,Online
8449,2915,2023-08-20 00:00:00,Online
8450,496,2021-05-25 00:00:00,In-store
8451,187,2024-01-19 00:00:00,In-store
8452,338,2023-06-06 00:00:00,In-store
8453,453,2022-09-14 00:00:00,In-store
8454,1441,2022-01-12 00:00:00,Online
8455,1843,2022-01-22 00:00:00,Online
8456,2573,2022-08-04 00:00:00,In-store
8457,738,2023-07-08 00:00:00,Online
8458,2486,2023-02-09 00:00:00,In-store
8459,2880,2021-08-28 00:00:00,In-store
8460,2259,2022-09-16 00:00:00,Online
8461,1471,2023-02-28 00:00:00,In-store
8462,796,2022-09-02 00:00:00,In-store
8463,1988,2022-03-07 00:00:00,Online
8464,1796,2021-12-08 00:00:00,In-store
8465,1383,2023-12-12 00:00:00,Online
8466,1700,2023-04-25 00:00:00,Online
8467,2499,2023-10-18 00:00:00,In-store
8468,2162,2022-08-01 00:00:00,In-store
8469,994,2023-04-09 00:00:00,In-store
8470,255,2021-10-16 00:00:00,In-store
8471,889,2022-05-25 00:00:00,In-store
8472,258,2022-02-07 00:00:00,Online
8473,574,2021-05-14 00:00:00,In-store
8474,407,2023-01-26 00:00:00,Online
8475,2440,2024-03-14 00:00:00,In-store
8476,1823,2024-04-30 00:00:00,In-store
8477,1426,2021-05-31 00:00:00,In-store
8478,2279,2021-05-26 00:00:00,In-store
8479,2136,2021-11-04 00:00:00,Online
8480,1183,2023-07-23 00:00:00,In-store
8481,1736,2021-07-08 00:00:00,In-store
8482,1809,2022-10-14 00:00:00,In-store
8483,1468,2021-12-11 00:00:00,In-store
8484,2867,2022-10-11 00:00:00,In-store
8485,1174,2021-06-25 00:00:00,In-store
8486,142,2023-04-04 00:00:00,In-store
8487,2000,2022-10-02 00:00:00,Online
8488,1062,2023-10-21 00:00:00,In-store
8489,1641,2022-12-23 00:00:00,Online
8490,2235,2024-04-22 00:00:00,In-store
8491,36,2022-02-10 00:00:00,In-store
8492,1202,2023-06-11 00:00:00,Online
8493,860,2024-04-26 00:00:00,In-store
8494,1974,2024-04-29 00:00:00,In-store
8495,277,2023-11-06 00:00:00,Online
8496,1064,2022-10-11 00:00:00,In-store
8497,470,2022-05-23 00:00:00,Online
8498,307,2021-07-03 00:00:00,In-store
8499,1860,2021-08-24 00:00:00,Online
8500,1810,2023-05-21 00:00:00,In-store
8501,200,2023-11-28 00:00:00,In-store
8502,1509,2021-10-04 00:00:00,Online
8503,2632,2023-01-07 00:00:00,Online
8504,843,2023-10-14 00:00:00,In-store
8505,1178,2023-09-30 00:00:00,In-store
8506,870,2024-03-18 00:00:00,In-store
8507,1208,2024-02-26 00:00:00,In-store
8508,2470,2021-11-06 00:00:00,Online
8509,2698,2022-01-27 00:00:00,In-store
8510,2949,2022-05-16 00:00:00,Online
8511,2851,2023-02-02 00:00:00,Online
8512,412,2021-10-15 00:00:00,In-store
8513,1575,2022-09-29 00:00:00,In-store
8514,328,2023-04-25 00:00:00,Online
8515,2454,2021-08-11 00:00:00,In-store
8516,1642,2022-05-15 00:00:00,Online
8517,869,2023-05-04 00:00:00,In-store
8518,1636,2023-10-22 00:00:00,Online
8519,2765,2021-12-23 00:00:00,Online
8520,2024,2023-05-02 00:00:00,In-store
8521,2727,2023-02-15 00:00:00,Online
8522,2103,2021-12-30 00:00:00,In-store
8523,1824,2022-02-12 00:00:00,In-store
8524,1760,2023-05-19 00:00:00,Online
8525,2607,2023-02-22 00:00:00,In-store
8526,2859,2024-04-14 00:00:00,In-store
8527,1154,2022-05-10 00:00:00,Online
8528,2379,2022-08-17 00:00:00,In-store
8529,2533,2023-03-24 00:00:00,Online
8530,2221,2023-09-23 00:00:00,In-store
8531,450,2022-10-10 00:00:00,Online
8532,234,2024-04-10 00:00:00,Online
8533,2319,2023-11-20 00:00:00,Online
8534,2032,2021-09-25 00:00:00,In-store
8535,2463,2023-01-30 00:00:00,Online
8536,2887,2023-09-15 00:00:00,Online
8537,1553,2023-02-13 00:00:00,In-store
8538,1748,2022-07-04 00:00:00,Online
8539,2660,2022-12-18 00:00:00,In-store
8540,2696,2021-07-31 00:00:00,In-store
8541,1685,2023-09-13 00:00:00,In-store
8542,1356,2021-12-09 00:00:00,In-store
8543,365,2023-03-12 00:00:00,Online
8544,1188,2021-07-07 00:00:00,Online
8545,532,2022-02-28 00:00:00,Online
8546,2215,2021-09-04 00:00:00,Online
8547,272,2023-07-25 00:00:00,In-store
8548,2715,2022-07-15 00:00:00,Online
8549,579,2024-03-24 00:00:00,In-store
8550,1425,2021-10-12 00:00:00,In-store
8551,991,2023-09-02 00:00:00,In-store
8552,839,2022-05-21 00:00:00,In-store
8553,1410,2021-08-11 00:00:00,Online
8554,2773,2022-12-23 00:00:00,Online
8555,1755,2022-08-02 00:00:00,In-store
8556,314,2024-04-28 00:00:00,In-store
8557,201,2023-03-31 00:00:00,In-store
8558,2150,2023-01-10 00:00:00,Online
8559,26,2023-11-20 00:00:00,In-store
8560,2211,2023-11-08 00:00:00,Online
8561,703,2024-02-21 00:00:00,In-store
8562,1908,2023-04-18 00:00:00,In-store
8563,991,2023-07-16 00:00:00,In-store
8564,100,2022-09-14 00:00:00,In-store
8565,1554,2024-01-03 00:00:00,In-store
8566,259,2024-01-06 00:00:00,Online
8567,1619,2024-03-16 00:00:00,In-store
8568,808,2022-08-12 00:00:00,In-store
8569,1107,2021-11-24 00:00:00,Online
8570,2994,2023-06-21 00:00:00,Online
8571,1755,2023-04-18 00:00:00,Online
8572,626,2021-10-26 00:00:00,In-store
8573,1243,2023-01-19 00:00:00,Online
8574,1839,2022-09-06 00:00:00,Online
8575,883,2021-08-27 00:00:00,Online
8576,661,2023-02-25 00:00:00,In-store
8577,2516,2022-10-15 00:00:00,Online
8578,463,2021-05-13 00:00:00,Online
8579,1842,2022-02-14 00:00:00,Online
8580,2745,2022-10-09 00:00:00,In-store
8581,222,2021-07-05 00:00:00,In-store
8582,1718,2023-03-09 00:00:00,In-store
8583,2727,2023-07-22 00:00:00,In-store
8584,1833,2022-06-30 00:00:00,Online
8585,1558,2022-02-28 00:00:00,In-store
8586,401,2022-01-25 00:00:00,Online
8587,1401,2022-06-26 00:00:00,Online
8588,2089,2022-02-09 00:00:00,In-store
8589,1917,2023-01-28 00:00:00,In-store
8590,2522,2022-03-24 00:00:00,Online
8591,342,2023-07-19 00:00:00,In-store
8592,2547,2024-03-15 00:00:00,Online
8593,556,2022-05-25 00:00:00,In-store
8594,665,2021-11-27 00:00:00,In-store
8595,2526,2021-05-29 00:00:00,In-store
8596,2138,2022-08-06 00:00:00,In-store
8597,2387,2022-08-22 00:00:00,Online
8598,2290,2023-04-05 00:00:00,In-store
