OrderDetailID,OrderID,ProductID,Quantity
4390,4390,270,9
4391,4391,119,3
4392,4392,302,2
4393,4393,184,3
4394,4394,358,5
4395,4395,249,2
4396,4396,353,8
4397,4397,295,3
4398,4398,179,1
4399,4399,85,2
4400,4400,406,4
4401,4401,69,7
4402,4402,437,8
4403,4403,175,7
4404,4404,348,4
4405,4405,211,3
4406,4406,146,8
4407,4407,143,2
4408,4408,280,6
4409,4409,325,1
4410,4410,39,8
4411,4411,408,5
4412,4412,425,2
4413,4413,464,7
4414,4414,19,2
4415,4415,477,1
4416,4416,441,5
4417,4417,291,8
4418,4418,480,2
4419,4419,332,4
4420,4420,269,6
4421,4421,276,4
4422,4422,97,6
4423,4423,35,9
4424,4424,325,7
4425,4425,15,7
4426,4426,154,6
4427,4427,239,3
4428,4428,433,9
4429,4429,448,8
4430,4430,24,9
4431,4431,403,7
4432,4432,314,1
4433,4433,252,4
4434,4434,121,2
4435,4435,41,8
4436,4436,390,8
4437,4437,80,2
4438,4438,226,5
4439,4439,360,9
4440,4440,484,1
4441,4441,95,4
4442,4442,270,8
4443,4443,373,4
4444,4444,440,2
4445,4445,153,3
4446,4446,340,5
4447,4447,324,5
4448,4448,221,2
4449,4449,58,5
4450,4450,376,8
4451,4451,408,7
4452,4452,185,3
4453,4453,332,4
4454,4454,210,9
4455,4455,44,5
4456,4456,444,4
4457,4457,252,7
4458,4458,327,7
4459,4459,244,2
4460,4460,223,8
4461,4461,387,7
4462,4462,97,6
4463,4463,15,2
4464,4464,495,9
4465,4465,35,2
4466,4466,23,6
4467,4467,170,6
4468,4468,137,5
4469,4469,76,7
4470,4470,461,1
4471,4471,225,1
4472,4472,145,2
4473,4473,475,8
4474,4474,100,6
4475,4475,240,5
4476,4476,332,4
4477,4477,100,8
4478,4478,350,3
4479,4479,454,1
4480,4480,249,3
4481,4481,324,8
4482,4482,297,6
4483,4483,5,1
4484,4484,140,9
4485,4485,130,6
4486,4486,426,7
4487,4487,499,5
4488,4488,25,4
4489,4489,495,4
4490,4490,114,2
4491,4491,435,8
4492,4492,69,9
4493,4493,489,2
4494,4494,42,6
4495,4495,429,2
4496,4496,283,1
4497,4497,348,8
4498,4498,201,6
4499,4499,318,7
4500,4500,175,5
4501,4501,25,4
4502,4502,153,8
4503,4503,37,2
4504,4504,39,5
4505,4505,150,8
4506,4506,78,9
4507,4507,90,9
4508,4508,4,7
4509,4509,462,7
4510,4510,99,4
4511,4511,93,3
4512,4512,297,4
4513,4513,300,6
4514,4514,274,9
4515,4515,354,4
4516,4516,151,6
4517,4517,232,6
4518,4518,376,9
4519,4519,238,5
4520,4520,58,3
4521,4521,429,6
4522,4522,357,2
4523,4523,329,8
4524,4524,66,7
4525,4525,321,4
4526,4526,218,8
4527,4527,214,1
4528,4528,324,8
4529,4529,114,7
4530,4530,407,6
4531,4531,191,1
4532,4532,128,6
4533,4533,413,7
4534,4534,304,3
4535,4535,495,8
4536,4536,328,3
4537,4537,226,2
4538,4538,463,2
4539,4539,162,4
4540,4540,279,6
4541,4541,244,1
4542,4542,370,7
4543,4543,107,7
4544,4544,113,1
4545,4545,417,6
4546,4546,344,6
4547,4547,390,8
4548,4548,255,9
4549,4549,108,3
4550,4550,359,3
4551,4551,478,7
4552,4552,157,2
4553,4553,162,7
4554,4554,69,8
4555,4555,480,9
4556,4556,220,8
4557,4557,269,9
4558,4558,181,1
4559,4559,173,4
4560,4560,407,8
4561,4561,222,6
4562,4562,496,1
4563,4563,405,2
4564,4564,1,8
4565,4565,431,1
4566,4566,108,3
4567,4567,487,5
4568,4568,161,5
4569,4569,270,5
4570,4570,46,4
4571,4571,175,8
4572,4572,289,4
4573,4573,485,2
4574,4574,493,8
4575,4575,383,1
4576,4576,455,7
4577,4577,343,2
4578,4578,63,1
4579,4579,19,4
4580,4580,84,5
4581,4581,33,7
4582,4582,309,7
4583,4583,370,1
4584,4584,400,6
4585,4585,201,4
4586,4586,269,1
4587,4587,229,2
4588,4588,485,2
4589,4589,367,4
4590,4590,72,1
4591,4591,90,1
4592,4592,416,6
4593,4593,192,7
4594,4594,234,7
4595,4595,121,3
4596,4596,442,7
4597,4597,125,4
4598,4598,42,5
4599,4599,384,1
4600,4600,493,4
4601,4601,152,2
4602,4602,379,9
4603,4603,274,5
4604,4604,294,4
4605,4605,313,5
4606,4606,330,3
4607,4607,395,8
4608,4608,189,6
4609,4609,88,9
4610,4610,205,4
4611,4611,172,6
4612,4612,336,2
4613,4613,278,3
4614,4614,361,1
4615,4615,318,2
4616,4616,433,6
4617,4617,67,1
4618,4618,216,9
4619,4619,302,9
4620,4620,50,3
4621,4621,338,5
4622,4622,6,1
4623,4623,112,7
4624,4624,277,9
4625,4625,157,9
4626,4626,324,2
4627,4627,56,7
4628,4628,417,3
4629,4629,430,6
4630,4630,314,7
4631,4631,387,3
4632,4632,419,1
4633,4633,38,6
4634,4634,145,3
4635,4635,453,1
4636,4636,343,3
4637,4637,495,4
4638,4638,207,5
4639,4639,202,1
4640,4640,289,8
4641,4641,124,5
4642,4642,356,8
4643,4643,277,6
4644,4644,127,2
4645,4645,404,6
4646,4646,255,9
4647,4647,485,6
4648,4648,363,3
4649,4649,346,6
4650,4650,162,3
4651,4651,199,4
4652,4652,17,1
4653,4653,104,5
4654,4654,2,2
4655,4655,300,9
4656,4656,427,6
4657,4657,112,7
4658,4658,9,5
4659,4659,365,8
4660,4660,391,7
4661,4661,15,1
4662,4662,16,7
4663,4663,208,3
4664,4664,317,7
4665,4665,32,7
4666,4666,315,1
4667,4667,252,6
4668,4668,251,8
4669,4669,297,7
4670,4670,101,8
4671,4671,29,9
4672,4672,64,5
4673,4673,411,5
4674,4674,224,5
4675,4675,452,8
4676,4676,102,7
4677,4677,39,8
4678,4678,27,1
4679,4679,149,3
4680,4680,102,9
4681,4681,304,3
4682,4682,237,5
4683,4683,154,8
4684,4684,488,5
4685,4685,321,7
4686,4686,180,9
4687,4687,133,3
4688,4688,485,5
4689,4689,98,3
4690,4690,424,9
4691,4691,436,7
4692,4692,226,1
4693,4693,468,3
4694,4694,410,6
4695,4695,382,6
4696,4696,94,1
4697,4697,156,3
4698,4698,307,9
4699,4699,11,6
4700,4700,328,4
4701,4701,235,6
4702,4702,115,9
4703,4703,115,8
4704,4704,14,9
4705,4705,165,3
4706,4706,21,4
4707,4707,393,3
4708,4708,490,3
4709,4709,374,2
4710,4710,158,6
4711,4711,392,5
4712,4712,204,4
4713,4713,312,5
4714,4714,477,9
4715,4715,234,6
4716,4716,154,3
4717,4717,479,2
4718,4718,62,6
4719,4719,276,7
4720,4720,64,2
4721,4721,386,9
4722,4722,291,5
4723,4723,245,8
4724,4724,478,2
4725,4725,58,3
4726,4726,281,6
4727,4727,455,5
4728,4728,373,1
4729,4729,248,8
4730,4730,154,2
4731,4731,38,4
4732,4732,396,6
4733,4733,240,9
4734,4734,440,7
4735,4735,191,1
4736,4736,138,2
4737,4737,29,5
4738,4738,120,2
4739,4739,118,2
4740,4740,181,9
4741,4741,170,6
4742,4742,415,6
4743,4743,386,1
4744,4744,94,8
4745,4745,173,9
4746,4746,471,1
4747,4747,413,8
4748,4748,45,6
4749,4749,172,5
4750,4750,192,1
4751,4751,162,8
4752,4752,358,1
4753,4753,268,2
4754,4754,240,6
4755,4755,275,3
4756,4756,230,1
4757,4757,61,1
4758,4758,421,4
4759,4759,129,1
4760,4760,477,2
4761,4761,237,8
4762,4762,68,8
4763,4763,44,8
4764,4764,441,4
4765,4765,407,4
4766,4766,188,7
4767,4767,284,5
4768,4768,291,6
4769,4769,170,5
4770,4770,203,6
4771,4771,425,8
4772,4772,466,7
4773,4773,24,8
4774,4774,359,3
4775,4775,141,7
4776,4776,71,9
4777,4777,245,3
4778,4778,400,5
4779,4779,177,4
4780,4780,484,2
4781,4781,338,6
4782,4782,457,3
4783,4783,95,7
4784,4784,163,1
4785,4785,52,3
4786,4786,136,2
4787,4787,455,6
4788,4788,224,2
4789,4789,390,5
4790,4790,121,3
4791,4791,258,3
4792,4792,407,7
4793,4793,384,9
4794,4794,483,8
4795,4795,279,7
4796,4796,290,1
4797,4797,398,4
4798,4798,260,3
4799,4799,375,3
4800,4800,145,2
4801,4801,453,8
4802,4802,429,1
4803,4803,105,5
4804,4804,218,5
4805,4805,319,9
4806,4806,103,7
4807,4807,358,8
4808,4808,259,2
4809,4809,452,3
4810,4810,8,6
4811,4811,159,3
4812,4812,396,1
4813,4813,460,6
4814,4814,309,3
4815,4815,145,1
4816,4816,259,6
4817,4817,355,8
4818,4818,246,7
4819,4819,68,4
4820,4820,446,2
4821,4821,175,9
4822,4822,62,9
4823,4823,44,8
4824,4824,391,8
4825,4825,213,8
4826,4826,252,7
4827,4827,474,8
4828,4828,40,2
4829,4829,163,5
4830,4830,64,5
4831,4831,217,1
4832,4832,113,2
4833,4833,133,8
4834,4834,252,9
4835,4835,293,8
4836,4836,290,4
4837,4837,199,6
4838,4838,258,7
4839,4839,272,1
4840,4840,106,9
4841,4841,232,7
4842,4842,395,9
4843,4843,431,4
4844,4844,434,3
4845,4845,155,7
4846,4846,82,1
4847,4847,104,9
4848,4848,421,6
4849,4849,363,9
4850,4850,269,4
4851,4851,283,3
4852,4852,191,8
4853,4853,150,5
4854,4854,228,8
4855,4855,494,4
4856,4856,489,6
4857,4857,105,1
4858,4858,172,4
4859,4859,240,9
4860,4860,87,9
4861,4861,111,8
4862,4862,70,8
4863,4863,465,8
4864,4864,103,5
4865,4865,352,2
4866,4866,233,7
4867,4867,172,3
4868,4868,473,1
4869,4869,441,7
4870,4870,494,9
4871,4871,498,4
4872,4872,5,8
4873,4873,172,5
4874,4874,78,1
4875,4875,78,2
4876,4876,331,8
4877,4877,272,5
4878,4878,198,5
4879,4879,229,9
4880,4880,119,6
4881,4881,259,4
4882,4882,364,6
4883,4883,86,8
4884,4884,194,1
4885,4885,18,5
4886,4886,479,1
4887,4887,315,1
4888,4888,283,1
4889,4889,399,9
4890,4890,129,6
4891,4891,216,2
4892,4892,422,5
4893,4893,352,7
4894,4894,132,2
4895,4895,130,7
4896,4896,228,7
4897,4897,410,2
4898,4898,178,2
4899,4899,303,6
4900,4900,319,5
4901,4901,407,7
4902,4902,56,3
4903,4903,341,3
4904,4904,200,2
4905,4905,86,1
4906,4906,304,1
4907,4907,230,7
4908,4908,302,3
4909,4909,332,5
4910,4910,200,9
4911,4911,427,3
4912,4912,315,7
4913,4913,85,4
4914,4914,411,4
4915,4915,366,1
4916,4916,101,8
4917,4917,148,4
4918,4918,7,9
4919,4919,322,5
4920,4920,279,6
4921,4921,465,5
4922,4922,118,3
4923,4923,363,6
4924,4924,111,8
4925,4925,406,8
4926,4926,46,2
4927,4927,396,4
4928,4928,129,7
4929,4929,338,3
4930,4930,441,3
4931,4931,67,5
4932,4932,319,3
4933,4933,25,1
4934,4934,375,8
4935,4935,181,4
4936,4936,217,5
4937,4937,18,3
4938,4938,389,2
4939,4939,202,9
4940,4940,242,5
4941,4941,290,9
4942,4942,275,1
4943,4943,9,8
4944,4944,120,5
4945,4945,290,3
4946,4946,297,8
4947,4947,109,7
4948,4948,229,5
4949,4949,46,9
4950,4950,319,8
4951,4951,376,7
4952,4952,7,7
4953,4953,347,4
4954,4954,306,5
4955,4955,488,8
4956,4956,475,6
4957,4957,97,9
4958,4958,10,9
4959,4959,435,7
4960,4960,265,2
4961,4961,68,1
4962,4962,96,5
4963,4963,51,1
4964,4964,122,9
4965,4965,332,1
4966,4966,460,3
4967,4967,473,8
4968,4968,474,4
4969,4969,409,3
4970,4970,390,9
4971,4971,32,2
4972,4972,125,4
4973,4973,461,6
4974,4974,366,6
4975,4975,68,1
4976,4976,304,4
4977,4977,246,6
4978,4978,409,3
4979,4979,246,6
4980,4980,185,4
4981,4981,296,7
4982,4982,170,2
4983,4983,177,2
4984,4984,198,7
4985,4985,129,7
4986,4986,218,8
4987,4987,393,8
4988,4988,294,4
4989,4989,203,2
4990,4990,196,4
4991,4991,181,6
4992,4992,433,9
4993,4993,211,1
4994,4994,260,4
4995,4995,141,5
4996,4996,27,4
4997,4997,387,8
4998,4998,250,7
4999,4999,122,9
5000,5000,129,1
5001,5001,285,8
5002,5002,303,2
5003,5003,276,4
5004,5004,477,4
5005,5005,470,5
5006,5006,441,6
5007,5007,148,5
5008,5008,438,6
5009,5009,489,5
5010,5010,170,5
5011,5011,170,7
5012,5012,290,7
5013,5013,27,6
5014,5014,183,3
5015,5015,160,7
5016,5016,275,2
5017,5017,238,1
5018,5018,66,4
5019,5019,185,5
5020,5020,386,2
5021,5021,449,8
5022,5022,472,3
5023,5023,364,2
5024,5024,106,3
5025,5025,91,5
5026,5026,291,7
5027,5027,130,3
5028,5028,264,3
5029,5029,321,7
5030,5030,18,7
5031,5031,232,1
5032,5032,359,1
5033,5033,1,4
5034,5034,117,3
5035,5035,252,4
5036,5036,120,7
5037,5037,40,4
5038,5038,331,1
5039,5039,301,1
5040,5040,446,7
5041,5041,87,3
5042,5042,144,5
5043,5043,476,6
5044,5044,454,2
5045,5045,90,3
5046,5046,2,4
5047,5047,90,1
5048,5048,402,9
5049,5049,254,5
5050,5050,283,7
5051,5051,235,7
5052,5052,458,6
5053,5053,359,6
5054,5054,300,4
5055,5055,154,3
5056,5056,94,5
5057,5057,420,6
5058,5058,384,8
5059,5059,80,8
5060,5060,471,8
5061,5061,376,8
5062,5062,134,5
5063,5063,452,4
5064,5064,286,9
5065,5065,496,8
5066,5066,418,5
5067,5067,431,5
5068,5068,389,3
5069,5069,376,5
5070,5070,66,2
5071,5071,380,6
5072,5072,25,8
5073,5073,450,7
5074,5074,450,8
5075,5075,160,8
5076,5076,62,5
5077,5077,278,5
5078,5078,443,1
5079,5079,467,1
5080,5080,410,4
5081,5081,23,8
5082,5082,60,6
5083,5083,77,8
5084,5084,374,3
5085,5085,408,3
5086,5086,318,6
5087,5087,7,1
5088,5088,217,6
5089,5089,333,5
5090,5090,401,8
5091,5091,87,8
5092,5092,367,3
5093,5093,27,5
5094,5094,36,5
5095,5095,200,2
5096,5096,147,4
5097,5097,497,8
5098,5098,249,7
5099,5099,277,8
5100,5100,135,7
5101,5101,217,1
5102,5102,170,4
5103,5103,336,5
5104,5104,476,8
5105,5105,331,4
5106,5106,113,6
5107,5107,228,2
5108,5108,357,2
5109,5109,479,2
5110,5110,193,3
5111,5111,126,9
5112,5112,286,7
5113,5113,94,5
5114,5114,5,9
5115,5115,146,5
5116,5116,266,6
5117,5117,273,9
5118,5118,466,2
5119,5119,19,5
5120,5120,456,1
5121,5121,306,4
5122,5122,361,2
5123,5123,483,6
5124,5124,166,4
5125,5125,285,9
5126,5126,412,7
5127,5127,470,4
5128,5128,170,8
5129,5129,92,7
5130,5130,129,9
5131,5131,487,8
5132,5132,381,7
5133,5133,346,4
5134,5134,420,3
5135,5135,36,1
5136,5136,53,9
5137,5137,220,2
5138,5138,63,1
5139,5139,63,7
5140,5140,170,6
5141,5141,104,4
5142,5142,179,3
5143,5143,240,6
5144,5144,297,8
5145,5145,195,6
5146,5146,456,5
5147,5147,69,8
5148,5148,478,1
5149,5149,138,7
5150,5150,216,6
5151,5151,59,5
5152,5152,84,5
5153,5153,165,9
5154,5154,131,6
5155,5155,235,6
5156,5156,72,6
5157,5157,496,1
5158,5158,30,3
5159,5159,95,7
5160,5160,33,3
5161,5161,154,9
5162,5162,192,5
5163,5163,382,9
5164,5164,395,6
5165,5165,90,3
5166,5166,90,6
5167,5167,131,1
5168,5168,98,9
5169,5169,154,1
5170,5170,168,3
5171,5171,195,1
5172,5172,327,3
5173,5173,307,1
5174,5174,277,5
5175,5175,376,3
5176,5176,366,4
5177,5177,66,2
5178,5178,447,3
5179,5179,139,4
5180,5180,90,8
5181,5181,239,5
5182,5182,24,7
5183,5183,342,9
5184,5184,491,1
5185,5185,402,9
5186,5186,375,4
5187,5187,437,6
5188,5188,226,4
5189,5189,10,2
5190,5190,123,2
5191,5191,81,8
5192,5192,241,4
5193,5193,328,7
5194,5194,396,6
5195,5195,294,1
5196,5196,384,4
5197,5197,319,6
5198,5198,338,2
5199,5199,483,1
5200,5200,378,6
5201,5201,47,4
5202,5202,126,2
5203,5203,13,1
5204,5204,109,7
5205,5205,304,9
5206,5206,377,5
5207,5207,361,3
5208,5208,295,7
5209,5209,472,5
5210,5210,188,4
5211,5211,133,7
5212,5212,479,2
5213,5213,477,4
5214,5214,66,8
5215,5215,346,4
5216,5216,62,8
5217,5217,36,9
5218,5218,69,7
5219,5219,172,8
5220,5220,56,6
5221,5221,8,5
5222,5222,16,5
5223,5223,482,6
5224,5224,367,8
5225,5225,260,5
5226,5226,148,5
5227,5227,209,6
5228,5228,7,5
5229,5229,472,1
5230,5230,375,6
5231,5231,497,3
5232,5232,394,1
5233,5233,484,9
5234,5234,411,1
5235,5235,491,2
5236,5236,456,3
5237,5237,258,2
5238,5238,406,1
5239,5239,143,8
5240,5240,362,1
5241,5241,184,6
5242,5242,136,3
5243,5243,119,6
5244,5244,43,4
5245,5245,145,5
5246,5246,18,5
5247,5247,122,4
5248,5248,240,2
5249,5249,446,7
5250,5250,436,6
5251,5251,183,6
5252,5252,199,2
5253,5253,369,5
5254,5254,36,9
5255,5255,290,5
5256,5256,135,8
5257,5257,10,8
5258,5258,127,3
5259,5259,202,8
5260,5260,45,7
5261,5261,309,6
5262,5262,445,8
5263,5263,440,5
5264,5264,233,8
5265,5265,340,5
5266,5266,228,5
5267,5267,261,6
5268,5268,2,7
5269,5269,249,6
5270,5270,74,1
5271,5271,491,9
5272,5272,462,7
5273,5273,497,8
5274,5274,238,4
5275,5275,65,7
5276,5276,456,7
5277,5277,38,3
5278,5278,144,3
5279,5279,343,6
5280,5280,251,9
5281,5281,7,6
5282,5282,246,3
5283,5283,221,9
5284,5284,435,2
5285,5285,468,4
5286,5286,43,2
5287,5287,90,2
5288,5288,47,8
5289,5289,454,9
5290,5290,442,5
5291,5291,419,2
5292,5292,266,1
5293,5293,334,9
5294,5294,497,3
5295,5295,467,8
5296,5296,4,4
5297,5297,406,1
5298,5298,350,6
5299,5299,351,2
5300,5300,244,4
5301,5301,36,4
5302,5302,377,3
5303,5303,19,8
5304,5304,439,1
5305,5305,2,5
5306,5306,428,1
5307,5307,65,3
5308,5308,323,7
5309,5309,94,1
5310,5310,235,8
5311,5311,199,4
5312,5312,186,4
5313,5313,195,8
5314,5314,472,4
5315,5315,27,2
5316,5316,298,9
5317,5317,108,4
5318,5318,15,4
5319,5319,495,1
5320,5320,398,5
5321,5321,181,9
5322,5322,140,2
5323,5323,454,7
5324,5324,341,3
5325,5325,174,2
5326,5326,277,3
5327,5327,5,3
5328,5328,272,3
5329,5329,1,7
5330,5330,63,2
5331,5331,229,8
5332,5332,269,7
5333,5333,40,4
5334,5334,207,2
5335,5335,98,2
5336,5336,121,3
5337,5337,109,6
5338,5338,499,9
5339,5339,365,4
5340,5340,311,1
5341,5341,383,2
5342,5342,327,3
5343,5343,251,3
5344,5344,441,6
5345,5345,167,1
5346,5346,94,5
5347,5347,353,3
5348,5348,232,2
5349,5349,308,2
5350,5350,26,8
5351,5351,491,4
5352,5352,439,5
5353,5353,253,3
5354,5354,132,8
5355,5355,282,6
5356,5356,150,5
5357,5357,13,5
5358,5358,222,8
5359,5359,315,2
5360,5360,53,2
5361,5361,316,5
5362,5362,248,8
5363,5363,74,8
5364,5364,353,8
5365,5365,198,7
5366,5366,264,6
5367,5367,454,1
5368,5368,23,8
5369,5369,77,6
5370,5370,308,1
5371,5371,140,5
5372,5372,452,7
5373,5373,125,4
5374,5374,380,1
5375,5375,325,6
5376,5376,9,6
5377,5377,420,4
5378,5378,4,7
5379,5379,96,4
5380,5380,313,1
5381,5381,121,6
5382,5382,109,8
5383,5383,406,2
5384,5384,103,7
5385,5385,31,2
5386,5386,15,4
5387,5387,382,5
5388,5388,26,3
5389,5389,429,9
5390,5390,491,3
5391,5391,58,4
5392,5392,3,9
5393,5393,208,1
5394,5394,144,9
5395,5395,443,8
5396,5396,464,5
5397,5397,345,5
5398,5398,5,3
5399,5399,90,7
5400,5400,67,6
5401,5401,350,8
5402,5402,83,9
5403,5403,6,3
5404,5404,68,9
5405,5405,454,6
5406,5406,407,6
5407,5407,482,2
5408,5408,263,1
5409,5409,301,6
5410,5410,377,9
5411,5411,392,8
5412,5412,337,5
5413,5413,473,1
5414,5414,19,8
5415,5415,183,3
5416,5416,140,5
5417,5417,29,6
5418,5418,475,2
5419,5419,265,8
5420,5420,54,7
5421,5421,336,6
5422,5422,139,3
5423,5423,169,5
5424,5424,215,9
5425,5425,130,5
5426,5426,26,3
5427,5427,93,4
5428,5428,174,7
5429,5429,103,1
5430,5430,498,6
5431,5431,402,3
5432,5432,468,1
5433,5433,362,6
5434,5434,27,7
5435,5435,417,8
5436,5436,444,6
5437,5437,254,6
5438,5438,487,6
5439,5439,82,4
5440,5440,383,3
5441,5441,461,5
5442,5442,323,7
5443,5443,271,5
5444,5444,343,8
5445,5445,35,5
5446,5446,78,1
5447,5447,368,4
5448,5448,188,7
5449,5449,333,7
5450,5450,327,4
5451,5451,422,8
5452,5452,461,1
5453,5453,459,5
5454,5454,240,3
5455,5455,291,2
5456,5456,122,1
5457,5457,237,6
5458,5458,111,9
5459,5459,145,6
5460,5460,121,7
5461,5461,30,3
5462,5462,309,2
5463,5463,248,8
5464,5464,230,2
5465,5465,201,6
5466,5466,420,1
5467,5467,371,9
5468,5468,236,4
5469,5469,398,9
5470,5470,241,8
5471,5471,208,8
5472,5472,249,3
5473,5473,160,5
5474,5474,231,6
5475,5475,200,1
5476,5476,49,9
5477,5477,411,1
5478,5478,443,2
5479,5479,289,7
5480,5480,11,2
5481,5481,99,2
5482,5482,94,2
5483,5483,225,8
5484,5484,41,9
5485,5485,249,6
5486,5486,497,2
5487,5487,274,5
5488,5488,77,3
5489,5489,384,4
5490,5490,12,1
5491,5491,181,5
5492,5492,320,2
5493,5493,2,4
5494,5494,289,4
5495,5495,237,4
5496,5496,485,1
5497,5497,105,8
5498,5498,210,8
5499,5499,14,8
5500,5500,492,7
5501,5501,363,9
5502,5502,379,8
5503,5503,111,1
5504,5504,129,5
5505,5505,104,6
5506,5506,129,4
5507,5507,212,1
5508,5508,347,7
5509,5509,429,3
5510,5510,94,3
5511,5511,253,5
5512,5512,225,1
5513,5513,213,9
5514,5514,446,2
5515,5515,58,7
5516,5516,347,3
5517,5517,217,8
5518,5518,237,5
5519,5519,342,8
5520,5520,361,7
5521,5521,440,9
5522,5522,348,4
5523,5523,36,4
5524,5524,400,6
5525,5525,21,2
5526,5526,276,3
5527,5527,487,8
5528,5528,335,7
5529,5529,446,3
5530,5530,245,4
5531,5531,135,4
5532,5532,480,6
5533,5533,242,2
5534,5534,100,5
5535,5535,368,9
5536,5536,207,9
5537,5537,241,6
5538,5538,113,7
5539,5539,346,9
5540,5540,309,4
5541,5541,215,6
5542,5542,193,5
5543,5543,243,6
5544,5544,235,4
5545,5545,5,1
5546,5546,310,9
5547,5547,327,3
5548,5548,130,4
5549,5549,184,3
5550,5550,394,7
5551,5551,281,8
5552,5552,231,6
5553,5553,371,3
5554,5554,254,5
5555,5555,36,9
5556,5556,57,8
5557,5557,149,4
5558,5558,392,8
5559,5559,168,9
5560,5560,240,6
5561,5561,49,7
5562,5562,398,5
5563,5563,300,2
5564,5564,453,2
5565,5565,101,2
5566,5566,333,6
5567,5567,175,8
5568,5568,387,5
5569,5569,274,3
5570,5570,70,4
5571,5571,356,5
5572,5572,49,1
5573,5573,246,8
5574,5574,495,7
5575,5575,281,8
5576,5576,42,9
5577,5577,162,2
5578,5578,76,9
5579,5579,99,9
5580,5580,325,9
5581,5581,326,7
5582,5582,33,5
5583,5583,410,1
5584,5584,171,7
5585,5585,405,6
5586,5586,287,9
5587,5587,388,8
5588,5588,412,3
5589,5589,225,4
5590,5590,466,9
5591,5591,107,7
5592,5592,11,8
5593,5593,439,6
5594,5594,386,7
5595,5595,372,9
5596,5596,357,5
5597,5597,293,4
5598,5598,320,3
5599,5599,346,3
5600,5600,324,2
5601,5601,476,6
5602,5602,69,2
5603,5603,241,4
5604,5604,301,4
5605,5605,391,2
5606,5606,41,8
5607,5607,66,6
5608,5608,152,4
5609,5609,149,6
5610,5610,326,9
5611,5611,359,1
5612,5612,197,9
5613,5613,45,1
5614,5614,60,7
5615,5615,438,9
5616,5616,467,6
5617,5617,360,9
5618,5618,476,3
5619,5619,251,5
5620,5620,181,4
5621,5621,368,7
5622,5622,231,4
5623,5623,305,8
5624,5624,383,1
5625,5625,295,2
5626,5626,364,2
5627,5627,477,3
5628,5628,64,9
5629,5629,290,6
5630,5630,405,6
5631,5631,484,5
5632,5632,59,2
5633,5633,51,6
5634,5634,446,2
5635,5635,359,5
5636,5636,234,5
5637,5637,464,2
5638,5638,84,4
5639,5639,293,5
5640,5640,353,9
5641,5641,381,4
5642,5642,197,6
5643,5643,137,3
5644,5644,103,6
5645,5645,370,1
5646,5646,52,7
5647,5647,290,1
5648,5648,152,3
5649,5649,390,3
5650,5650,183,2
5651,5651,35,3
5652,5652,176,9
5653,5653,153,2
5654,5654,69,4
5655,5655,262,6
5656,5656,355,3
5657,5657,326,5
5658,5658,90,4
5659,5659,179,8
5660,5660,398,5
5661,5661,280,5
5662,5662,212,8
5663,5663,354,1
5664,5664,324,1
5665,5665,312,9
5666,5666,353,4
5667,5667,243,6
5668,5668,426,7
5669,5669,466,3
5670,5670,467,6
5671,5671,161,9
5672,5672,76,5
5673,5673,422,5
5674,5674,326,1
5675,5675,363,7
5676,5676,395,7
5677,5677,361,8
5678,5678,126,4
5679,5679,380,1
5680,5680,159,9
5681,5681,221,2
5682,5682,39,2
5683,5683,71,5
5684,5684,189,4
5685,5685,257,9
5686,5686,427,2
5687,5687,320,2
5688,5688,28,1
5689,5689,485,9
5690,5690,398,2
5691,5691,452,7
5692,5692,294,5
5693,5693,198,6
5694,5694,93,9
5695,5695,334,2
5696,5696,30,8
5697,5697,442,3
5698,5698,236,1
5699,5699,181,4
5700,5700,29,3
5701,5701,65,1
5702,5702,31,5
5703,5703,440,9
5704,5704,227,6
5705,5705,180,3
5706,5706,436,7
5707,5707,311,5
5708,5708,220,9
5709,5709,95,5
5710,5710,455,7
5711,5711,184,9
5712,5712,354,1
5713,5713,458,1
5714,5714,208,9
5715,5715,169,3
5716,5716,486,5
5717,5717,181,1
5718,5718,90,8
5719,5719,373,1
5720,5720,224,5
5721,5721,228,4
5722,5722,75,9
5723,5723,256,9
5724,5724,423,6
5725,5725,57,7
5726,5726,118,7
5727,5727,38,1
5728,5728,363,9
5729,5729,401,2
5730,5730,36,4
5731,5731,151,8
5732,5732,327,3
5733,5733,287,7
5734,5734,143,5
5735,5735,156,8
5736,5736,74,5
5737,5737,13,7
5738,5738,187,6
5739,5739,185,5
5740,5740,361,6
5741,5741,150,2
5742,5742,391,2
5743,5743,216,8
5744,5744,217,3
5745,5745,90,3
5746,5746,469,1
5747,5747,418,3
5748,5748,57,5
5749,5749,197,4
5750,5750,397,6
5751,5751,160,6
5752,5752,167,2
5753,5753,171,3
5754,5754,192,8
5755,5755,133,6
5756,5756,238,7
5757,5757,307,8
5758,5758,370,1
5759,5759,22,7
5760,5760,194,8
5761,5761,386,1
5762,5762,16,6
5763,5763,195,5
5764,5764,440,7
5765,5765,134,5
5766,5766,388,2
5767,5767,142,3
5768,5768,343,2
5769,5769,228,7
5770,5770,397,8
5771,5771,381,7
5772,5772,117,7
5773,5773,215,5
5774,5774,290,1
5775,5775,89,3
5776,5776,247,1
5777,5777,122,5
5778,5778,8,8
5779,5779,232,5
5780,5780,428,2
5781,5781,160,2
5782,5782,350,6
5783,5783,48,9
5784,5784,83,1
5785,5785,305,9
5786,5786,261,4
